153.89.0.0 255.255.0.0
194.50.97.0 255.255.255.0
194.50.177.0 255.255.255.0
194.53.172.0 255.255.255.0
194.60.206.0 255.255.255.0
194.107.123.0 255.255.255.0
194.110.151.0 255.255.255.0
194.146.121.0 255.255.255.0
194.149.243.0 255.255.255.0
194.150.224.0 255.255.254.0
194.165.51.0 255.255.255.0
194.176.110.0 255.255.255.0
194.187.112.0 255.255.252.0
194.213.114.0 255.255.254.0
194.242.58.0 255.255.255.0
194.247.160.0 255.255.254.0
195.13.56.0 255.255.254.0
195.14.31.0 255.255.255.0
195.22.138.0 255.255.254.0
195.26.2.0 255.255.254.0
195.28.174.0 255.255.254.0
195.35.64.0 255.255.255.0
195.35.110.0 255.255.254.0
195.42.132.0 255.255.254.0
195.47.215.0 255.255.255.0
195.60.91.0 255.255.255.128
195.62.90.0 255.255.254.0
195.66.115.0 255.255.255.0
195.78.50.0 255.255.254.0
195.85.246.0 255.255.255.0
195.95.136.0 255.255.255.0
195.128.230.0 255.255.255.0
195.137.243.0 255.255.255.0
195.160.166.0 255.255.254.0
195.177.80.0 255.255.252.0
195.177.246.0 255.255.254.0
195.200.201.0 255.255.255.0
195.225.164.0 255.255.252.0
195.230.104.0 255.255.255.0
195.234.32.0 255.255.255.0
195.234.45.0 255.255.255.0
195.234.53.0 255.255.255.0
195.234.145.0 255.255.255.0
195.234.162.0 255.255.255.0
195.234.184.0 255.255.255.0
195.234.186.0 255.255.255.0
195.238.0.0 255.255.224.0
195.242.172.0 255.255.255.0
203.31.103.0 255.255.255.0
